usuario,negocio,prediccion_recomendador
168897,5833,1.9952443
168897,4212,1.8955228
168897,3193,1.8903137
168897,4455,1.8858948
168897,5169,1.8612957
168897,5112,1.8472662
168897,858,1.830723
168897,3488,1.8033392
168897,4086,1.7669045
168897,3209,1.711987
168897,5215,1.6611196
168897,3649,1.6013345
168897,5521,1.5761552
168897,423,1.5738513
168897,2440,1.5617377
169055,104,26.172733
169055,25,19.377726
169055,3136,17.495018
169055,5605,17.18092
169055,1164,16.539268
169055,1820,15.689944
169055,45,15.462725
169055,3165,11.878254
169055,3119,11.352768
169055,4184,10.679963
169055,1637,10.6171465
169055,1676,10.045585
169055,5292,9.7549515
169055,4712,9.479092
169055,2513,9.370127
169055,4235,9.267577
169055,3732,9.177578
169055,5521,8.566245
169055,2933,8.338505
169055,2557,8.01825
169055,1186,7.8203163
169055,2344,7.561196
169055,250,7.3001385
169055,522,7.1865835
169055,1302,7.111056
169055,5746,7.1042395
169055,4183,6.938177
169055,4717,6.8653536
169055,5390,6.726818
169055,3999,6.5043316
169055,5336,6.370028
169055,1775,6.0319705
169055,1940,5.7470794
169055,3064,5.58596
169055,5169,5.5332494
169055,473,5.5260706
169055,4088,5.522754
169055,1404,5.364185
169055,3209,5.36221
169055,5767,5.2676663
169055,1385,5.2511992
169055,2942,5.2316947
169055,4567,5.203842
169055,5083,5.1354313
169055,24,5.099497
169055,5647,5.0586896
169055,3974,4.9846
169055,907,4.9693365
169055,457,4.868329
169055,5081,4.855408
169169,45,25.095318
169169,3209,13.804514
169169,1631,13.302051
169169,5168,11.564778
169169,2775,8.501034
169169,5484,7.625957
169169,5797,7.3059797
169169,4825,6.601388
169169,1442,6.41611
169169,1312,6.409902
169169,858,6.39014
169169,522,6.351554
169169,361,6.2488422
169169,2403,5.7787237
169169,4543,5.6802173
169169,2557,5.661168
169169,5278,5.4754486
169169,1152,5.46772
169169,1133,5.446588
169169,2359,5.434586
169169,2013,5.241715
169169,3737,5.1266646
169169,3133,5.0317926
169169,5062,4.959977
169169,3417,4.9153686
169169,3840,4.8122015
169169,5768,4.6937675
169169,1411,4.616275
169169,907,4.6120534
169169,393,4.538861
169169,4830,3.9983034
169169,789,3.9645057
169169,1917,3.9433851
169169,3945,3.9087386
169169,1066,3.9057848
169169,3119,3.893738
169169,3247,3.7470129
169169,4097,3.7421892
169169,1462,3.7232068
169169,2187,3.6949391
169169,5658,3.6760366
169169,2182,3.6658483
169169,2006,3.631951
169169,1331,3.5964952
169169,1843,3.5611598
169169,386,3.4315448
169169,880,3.41836
169169,2450,3.40588
169169,1783,3.390939
169169,2344,3.251411
169170,144,2.7517812
169170,774,2.720592
169170,4184,2.6596565
169170,44,2.2655542
169170,3165,1.9384772
169170,5585,1.8717618
169170,812,1.7861701
169170,2463,1.7707784
169170,3523,1.7606382
169170,1442,1.6461928
169170,5605,1.5770055
169170,5746,1.4907119
169170,2436,1.4415731
169170,3840,1.2874788
169170,4550,1.2736573
169170,4143,1.2168345
169170,5521,1.1827542
169170,3481,1.1547005
169170,4753,1.1547005
169170,3136,1.1435866
169170,5398,1.1435866
169170,4717,1.1435866
169170,3643,1.1162912
169170,1702,1.1060026
169170,24,1.0741723
169170,522,1.0611385
169170,1332,1.029983
169170,901,1.029983
169170,3568,1.029983
169170,1870,0.9840379
169170,4118,0.9450368
169170,2360,0.88480204
169170,2643,0.88480204
169170,1600,0.85769
169170,3474,0.85769
169170,857,0.78933704
169170,4241,0.78933704
169170,837,0.78933704
169170,2617,0.78933704
169170,3586,0.78145874
169170,5625,0.7724873
169170,4198,0.7724873
169170,3282,0.7724873
169170,907,0.7724873
169170,1961,0.7724873
169170,3405,0.7724873
169170,5450,0.69107884
169170,5670,0.66977465
169170,4632,0.6636015
169170,1436,0.6636015
169189,24,48.055294
169189,522,43.772278
169189,5083,25.21628
169189,4359,24.295322
169189,45,23.627018
169189,3165,19.210049
169189,4634,18.221539
169189,5176,17.869682
169189,104,15.61293
169189,25,14.240024
169189,2557,13.3305
169189,3136,13.254869
169189,4184,12.528655
169189,3101,12.482883
169189,3398,12.07377
169189,4845,11.678257
169189,1260,11.357669
169189,5605,11.236756
169189,4088,11.08243
169189,774,10.763231
169189,3209,10.715312
169189,3764,10.328945
169189,3732,10.140753
169189,457,10.065868
169189,907,9.246072
169189,798,8.987062
169189,2617,8.826672
169189,5061,8.439385
169189,1820,8.341029
169189,4073,8.337668
169189,3143,8.020887
169189,1164,7.667335
169189,2083,7.6227517
169189,5855,7.5107703
169189,3119,7.2008133
169189,904,6.8015227
169189,880,6.781695
169189,1186,6.615918
169189,2085,6.4403834
169189,5292,6.384364
169189,3999,6.130998
169189,5302,5.6705093
169189,2101,5.6569138
169189,1637,5.5556183
169189,934,5.479298
169189,61,5.425131
169189,1914,5.404199
169189,2942,5.3683968
169189,3806,5.2475357
169189,4683,5.170743
169277,522,4.0457907
169277,3101,3.7421765
169277,2344,2.845002
169277,1260,2.5888796
169277,4359,2.4375901
169277,5176,2.2746787
169277,473,2.0246787
169277,2424,1.9603956
169277,1914,1.8767812
169277,5083,1.8088415
169277,1456,1.437696
169277,5661,1.3593183
169277,3398,1.3509367
169277,2617,1.3221776
169277,2450,1.3025792
169277,1924,1.2928575
169277,4254,1.2925034
169277,566,1.2842162
169277,1631,1.2295387
169277,3732,1.1783686
169277,3143,1.170835
169277,880,1.1025697
169277,3651,1.0874546
169277,2557,1.0844193
169277,4464,1.0844193
169277,5180,1.078272
169277,1613,1.034286
169277,2083,1.034286
169277,2013,1.0340027
169277,2508,1.0340027
169277,1787,1.0340027
169277,2417,1.0340027
169277,1464,0.9664856
169277,5302,0.936668
169277,5068,0.936668
169277,2336,0.936668
169277,4398,0.936668
169277,24,0.936668
169277,4261,0.9261096
169277,2085,0.9082326
169277,904,0.9082326
169277,686,0.9082326
169277,5767,0.89598405
169277,2463,0.7748388
169277,1396,0.7265861
169277,5168,0.6997984
169277,3084,0.6997984
169277,1531,0.671988
169277,5260,0.6621754
169277,3193,0.6621754
169341,3732,13.300081
169341,3209,7.532983
169341,1631,4.83428
169341,1442,3.8717136
169341,3922,3.8070126
169341,5168,3.5534625
169341,880,3.2341504
169341,1693,3.152892
169341,5215,3.0784142
169341,900,2.7531853
169341,1462,2.7028522
169341,4990,2.642036
169341,3517,2.6310122
169341,3165,2.599305
169341,2775,2.5883696
169341,5278,2.533667
169341,3398,2.4650533
169341,5758,2.446119
169341,4208,2.4451842
169341,3178,2.4005923
169341,1312,2.3548963
169341,5658,2.343282
169341,1306,2.30777
169341,4543,2.2835352
169341,4968,2.229611
169341,379,2.2209442
169341,971,2.2126026
169341,3600,2.180933
169341,3119,2.1100423
169341,3614,2.0406156
169341,1152,2.0086825
169341,2557,1.9844613
169341,1164,1.9529853
169341,361,1.9127185
169341,678,1.9047371
169341,2426,1.8738991
169341,457,1.8535718
169341,522,1.8337929
169341,5062,1.8277843
169341,250,1.805149
169341,393,1.7988319
169341,4429,1.792479
169341,774,1.7830944
169341,4771,1.7472498
169341,1841,1.7355425
169341,4896,1.7012402
169341,4514,1.6929226
169341,2101,1.6719232
169341,2513,1.6518584
169341,2013,1.646359
169377,45,10.063459
169377,361,5.5686865
169377,1450,4.5414557
169377,4543,4.539465
169377,522,3.779103
169377,2992,3.0420308
169377,3840,2.8768148
169377,4514,2.8251305
169377,1940,2.783969
169377,3730,2.2995594
169377,393,2.2195387
169377,3973,2.2160969
169377,2610,2.0508199
169377,3209,2.0321982
169377,4304,2.017646
169377,1178,1.9842703
169377,3661,1.9822868
169377,2557,1.9555913
169377,723,1.8435425
169377,1919,1.7713733
169377,469,1.7668839
169377,3777,1.727856
169377,1783,1.7162666
169377,1312,1.6934032
169377,5625,1.6802464
169377,3178,1.6768839
169377,774,1.6136792
169377,1442,1.6095971
169377,3600,1.5890402
169377,4990,1.5561424
169377,4911,1.549289
169377,4830,1.5190543
169377,4610,1.5130688
169377,250,1.4975499
169377,5062,1.47625
169377,4086,1.4734833
169377,2513,1.4650227
169377,5228,1.4470463
169377,907,1.4012768
169377,2109,1.3223988
169377,2097,1.320998
169377,678,1.276607
169377,1487,1.2473736
169377,725,1.2305629
169377,1641,1.2269247
169377,1462,1.1980399
169377,5551,1.1939855
169377,4198,1.1811934
169377,163,1.1720182
169377,1949,1.1576369
169396,1442,17.690485
169396,3732,14.541761
169396,774,12.518932
169396,900,9.372158
169396,3165,9.316015
169396,1164,8.990437
169396,25,8.870527
169396,3136,8.069551
169396,1631,7.57086
169396,4184,7.392372
169396,45,7.2392898
169396,2775,6.493713
169396,5605,5.575801
169396,2613,5.471305
169396,2557,5.149278
169396,250,5.041997
169396,4717,5.0038013
169396,3999,4.594855
169396,4567,4.503031
169396,2373,4.3389635
169396,3703,4.3168654
169396,5521,4.26885
169396,3209,4.219698
169396,144,4.2009425
169396,5260,4.1121445
169396,2257,4.0826325
169396,3279,3.678536
169396,1940,3.6711311
169396,522,3.6606562
169396,789,3.609543
169396,5390,3.5722747
169396,5767,3.4300766
169396,1843,3.4295266
169396,904,3.3876634
169396,1152,3.323027
169396,2078,3.305966
169396,1637,3.3016555
169396,1598,3.294636
169396,1404,3.202868
169396,3310,3.17652
169396,3590,3.1432002
169396,5484,3.071659
169396,5169,3.0632775
169396,3806,3.0234125
169396,2199,3.0066845
169396,1411,2.9959464
169396,3119,2.990875
169396,2013,2.9863076
169396,1820,2.8950822
169396,24,2.8820863
169472,1442,16.08658
169472,774,9.803183
169472,104,7.1221995
169472,1820,6.636769
169472,4184,6.575167
169472,3165,6.254968
169472,250,5.6520643
169472,5081,4.9826317
169472,5605,4.9029584
169472,2325,4.667864
169472,3999,4.3111534
169472,3209,4.286359
169472,4712,4.065578
169472,5292,4.0085564
169472,1302,3.9843113
169472,2618,3.6337428
169472,3136,3.581964
169472,3123,3.56037
169472,4683,3.5029962
169472,2373,3.4741411
169472,5833,3.4695776
169472,2926,3.2154639
169472,4911,3.2083187
169472,2942,3.1632104
169472,409,2.9454653
169472,522,2.8597207
169472,1819,2.8456697
169472,5521,2.801691
169472,1730,2.736454
169472,2613,2.7298827
169472,144,2.7289102
169472,4567,2.6674695
169472,5169,2.6100225
169472,1637,2.4924333
169472,3732,2.4904041
169472,1314,2.4079976
169472,25,2.388681
169472,5163,2.3809502
169472,4591,2.360433
169472,5647,2.2867973
169472,697,2.2255478
169472,3703,2.220541
169472,24,2.2053638
169472,45,2.188189
169472,3119,2.18515
169472,683,2.151325
169472,2992,2.1440067
169472,5052,2.0852365
169472,339,2.0701869
169472,5061,2.0658076
169533,3209,17.025702
169533,3732,6.7989664
169533,4990,5.4552035
169533,1783,5.262596
169533,4364,4.968825
169533,522,4.6908193
169533,3661,4.274016
169533,1442,4.235606
169533,3178,4.024152
169533,880,4.0225916
169533,4429,4.0042024
169533,678,3.9146283
169533,447,3.6242986
169533,2344,3.4975955
169533,2610,3.3480718
169533,2907,3.3253322
169533,3737,3.1773422
169533,748,3.169069
169533,4097,3.1511035
169533,1190,3.0741556
169533,5576,2.9877305
169533,2557,2.9713674
169533,907,2.9696424
169533,1890,2.9033136
169533,2513,2.8018656
169533,1312,2.7693613
169533,1306,2.7139401
169533,4830,2.6397536
169533,1054,2.5861
169533,4220,2.5632699
169533,5267,2.5509527
169533,2963,2.511424
169533,5062,2.4519863
169533,163,2.4082
169533,4086,2.3771057
169533,453,2.361694
169533,361,2.2493591
169533,971,2.2455037
169533,4825,2.2416997
169533,1733,2.221332
169533,774,2.1814234
169533,344,2.1336184
169533,393,2.1154287
169533,5521,2.0921042
169533,858,2.0819137
169533,1637,1.9991653
169533,4198,1.9713103
169533,4567,1.9154966
169533,104,1.9113507
169533,5281,1.9113507
169633,4550,23.00657
169633,5585,22.882587
169633,2463,22.214586
169633,44,15.746928
169633,5037,14.72044
169633,3586,11.47703
169633,3647,10.049551
169633,4143,9.198102
169633,5450,7.0015693
169633,1189,5.2038174
169633,5819,4.739949
169633,857,3.6192644
169633,3523,3.4727812
169633,5697,3.3786662
169633,3967,3.3043714
169633,3455,2.8811924
169633,1442,2.8703148
169633,2138,2.6749506
169633,465,2.6238172
169633,2010,2.5263662
169633,1178,2.4518929
169633,2884,2.4196792
169633,5283,2.389921
169633,4241,2.3322225
169633,4713,2.256989
169633,5833,2.2446194
169633,45,2.2097926
169633,25,2.1883125
169633,522,2.1017985
169633,4216,2.0244164
169633,837,1.9286611
169633,2955,1.9114467
169633,4326,1.9051813
169633,4712,1.8292391
169633,4495,1.7915266
169633,764,1.7806649
169633,2245,1.741261
169633,774,1.7144012
169633,3939,1.6927907
169633,1775,1.6301267
169633,2325,1.5852232
169633,3622,1.5660716
169633,1676,1.5262995
169633,5444,1.4938202
169633,1093,1.492444
169633,4717,1.4580296
169633,1637,1.4137311
169633,1436,1.4047596
169633,1819,1.3921764
169633,3398,1.3846178
169667,3143,37.312473
169667,522,36.64271
169667,904,31.475136
169667,24,30.646042
169667,473,24.190168
169667,880,19.836235
169667,5111,19.41489
169667,5176,17.115389
169667,2085,15.178114
169667,2109,12.892857
169667,5083,12.067208
169667,2557,12.018873
169667,3398,11.92264
169667,1442,11.794506
169667,4634,11.661219
169667,45,11.639238
169667,9,11.25331
169667,3732,11.044094
169667,774,9.337856
169667,5360,8.973429
169667,3101,8.754087
169667,3764,8.211962
169667,4184,7.6206894
169667,4543,7.5843
169667,4073,7.4747596
169667,104,7.1802783
169667,4464,6.874608
169667,1260,6.860143
169667,25,6.3386073
169667,4359,6.2977877
169667,3705,6.27336
169667,2781,6.2466316
169667,2417,6.0638685
169667,4143,5.750275
169667,1093,5.5683837
169667,369,5.4481287
169667,2612,5.332924
169667,2775,5.072408
169667,5605,5.011752
169667,4845,4.8989754
169667,3474,4.8789935
169667,2101,4.7852726
169667,214,4.666313
169667,798,4.5906
169667,5169,4.432726
169667,566,4.3553834
169667,5035,4.321457
169667,5292,4.293546
169667,5747,4.20947
169667,1756,4.1939173
169829,5585,110.71773
169829,4550,65.189606
169829,1870,63.29012
169829,4143,45.22875
169829,5450,44.666332
169829,5037,42.08237
169829,3523,35.375767
169829,3586,29.093557
169829,5819,26.663456
169829,3647,26.101318
169829,5697,16.906807
169829,3455,16.301598
169829,2245,14.312097
169829,2884,13.560967
169829,3967,10.59847
169829,5835,10.136577
169829,3622,8.803566
169829,1410,8.581989
169829,2010,8.48724
169829,465,8.474356
169829,490,7.875286
169829,45,7.52842
169829,628,6.5671964
169829,2838,6.502563
169829,2770,5.8425827
169829,2636,5.60031
169829,614,5.413032
169829,522,5.407329
169829,3939,5.3739557
169829,3607,5.1567955
169829,5851,5.048199
169829,2344,4.9316998
169829,1442,4.856688
169829,4359,4.3592687
169829,1767,4.3321114
169829,3209,4.252205
169829,2289,3.8204942
169829,3732,3.818864
169829,2557,3.7780228
169829,774,3.6787052
169829,3165,3.5470505
169829,3822,3.4063559
169829,4495,3.340552
169829,1940,3.189485
169829,5444,3.185245
169829,341,3.0584064
169829,3166,2.992961
169829,880,2.9582436
169829,5115,2.900534
169829,1958,2.755383
170007,1442,76.89002
170007,104,53.92169
170007,5605,39.599937
170007,25,39.10571
170007,1820,37.952873
170007,3165,25.456526
170007,4184,24.526236
170007,1637,20.223574
170007,5521,19.457949
170007,4712,19.130527
170007,3119,17.895353
170007,3732,17.884228
170007,250,17.52643
170007,1385,17.169962
170007,5292,16.495682
170007,5169,16.495464
170007,24,15.944559
170007,1676,15.761972
170007,5390,15.718322
170007,3974,15.009383
170007,1302,14.921624
170007,5081,14.002854
170007,5746,13.77094
170007,2373,12.3652
170007,4567,12.285803
170007,2325,12.059544
170007,1940,11.702103
170007,4235,11.257472
170007,1775,11.1735115
170007,3123,10.983374
170007,3951,10.954583
170007,1404,10.917824
170007,61,10.607405
170007,2933,10.324873
170007,1819,10.276515
170007,3653,9.955725
170007,522,9.861538
170007,5855,9.645045
170007,473,9.60793
170007,4717,9.46821
170007,122,9.333464
170007,357,9.266989
170007,1600,9.0274725
170007,5833,8.920739
170007,3064,8.762424
170007,2344,8.639529
170007,4183,8.623522
170007,1730,8.383688
170007,1186,8.349929
170007,2872,8.340197
170016,3165,23.114103
170016,1820,21.237326
170016,774,20.034466
170016,3136,18.357407
170016,104,17.476664
170016,5605,15.807988
170016,25,12.378542
170016,1819,11.153964
170016,5081,10.862675
170016,1164,10.429476
170016,1637,10.285831
170016,4184,9.865672
170016,3974,9.546315
170016,5061,9.307028
170016,4717,9.213388
170016,250,8.635285
170016,4567,8.451715
170016,5521,8.196993
170016,1186,8.100003
170016,3951,8.058534
170016,2325,7.964763
170016,1385,7.93055
170016,2557,7.833997
170016,5390,7.6861973
170016,4183,7.406601
170016,61,7.218763
170016,45,7.0428815
170016,5292,6.6743484
170016,4911,6.4289274
170016,2373,6.405226
170016,5833,5.2127147
170016,122,4.9266667
170016,2344,4.916498
170016,4712,4.886712
170016,522,4.7450695
170016,3123,4.5581694
170016,2015,4.509861
170016,880,4.500648
170016,2942,4.4336414
170016,3143,4.2465444
170016,1600,3.9922774
170016,1940,3.9544418
170016,4683,3.938751
170016,2933,3.9312944
170016,596,3.8494525
170016,5746,3.6854055
170016,2154,3.6699176
170016,3703,3.6644473
170016,5281,3.5774589
170016,450,3.5712929
170023,1442,16.633566
170023,774,12.928738
170023,1637,8.543736
170023,4212,7.9558506
170023,3136,7.749151
170023,25,6.9403343
170023,104,6.456973
170023,3119,5.8208866
170023,5169,5.237755
170023,2942,5.131972
170023,1820,5.0797367
170023,3165,4.8395634
170023,5605,4.7916617
170023,1940,4.4450097
170023,5052,4.3363028
170023,3064,4.2848196
170023,1819,4.258876
170023,683,4.193647
170023,4183,4.153019
170023,122,4.1358852
170023,1299,3.750452
170023,5292,3.564598
170023,5081,3.499936
170023,4845,3.3448427
170023,5130,3.3437357
170023,4184,3.3105946
170023,5488,3.2420223
170023,4235,3.1956952
170023,3703,3.1340644
170023,811,3.046444
170023,5855,3.0075488
170023,4088,2.9991226
170023,1186,2.9810948
170023,45,2.886141
170023,5071,2.862359
170023,522,2.7174263
170023,1961,2.5967984
170023,4567,2.4881282
170023,1629,2.4581807
170023,3732,2.3440485
170023,2842,2.3412683
170023,1450,2.3117716
170023,1297,2.2867448
170023,1093,2.2642038
170023,5260,2.2587104
170023,2933,2.2264414
170023,2622,2.2249303
170023,5398,2.2180715
170023,1164,2.141398
170023,4717,2.1203473
170033,3143,44.83867
170033,904,32.45874
170033,5111,25.861116
170033,880,19.311417
170033,2085,16.937204
170033,5360,13.35087
170033,2109,13.008736
170033,2781,8.987249
170033,473,8.041868
170033,522,7.5171385
170033,4464,7.3960357
170033,45,7.025796
170033,2417,6.432792
170033,4031,5.884904
170033,3732,5.75352
170033,2344,5.37322
170033,3705,5.1039796
170033,24,4.9568977
170033,2557,4.936367
170033,4543,4.8776584
170033,1442,4.87514
170033,25,4.6821437
170033,1756,4.540907
170033,4673,4.404992
170033,566,4.326695
170033,1093,4.2921925
170033,725,4.160411
170033,1356,4.108791
170033,4783,3.9546895
170033,5201,3.9235349
170033,789,3.857643
170033,686,3.7840638
170033,3620,3.7104795
170033,4355,3.6361866
170033,2101,3.6101348
170033,4634,3.540563
170033,774,3.4923263
170033,5654,3.466292
170033,345,3.4547513
170033,41,3.3850794
170033,5747,3.3606555
170033,2773,3.3276262
170033,104,3.3058677
170033,1164,3.1953292
170033,3659,3.19062
170033,478,3.122739
170033,1239,2.9932103
170033,3550,2.9025228
170033,250,2.80694
170033,2775,2.780397
170050,1940,21.325005
170050,3136,17.005533
170050,3165,15.739599
170050,104,14.959092
170050,774,13.842084
170050,25,13.512983
170050,1637,12.370362
170050,3732,10.824079
170050,4683,10.642699
170050,4184,9.151645
170050,1820,9.134472
170050,5605,8.319647
170050,5169,8.254314
170050,1186,7.9586086
170050,2622,7.924614
170050,45,7.828982
170050,2373,7.6717563
170050,1819,7.291836
170050,1629,6.471415
170050,5260,5.7788663
170050,4717,5.7772026
170050,5081,5.657784
170050,5061,5.63841
170050,3999,5.625904
170050,4235,5.551728
170050,4183,5.506682
170050,1404,5.344182
170050,5130,5.3367143
170050,2613,5.2723155
170050,3951,5.238807
170050,3119,5.167222
170050,1164,5.158871
170050,61,4.9596553
170050,2933,4.9011602
170050,5292,4.8966274
170050,2557,4.789485
170050,5833,4.7828207
170050,4567,4.732371
170050,144,4.6533976
170050,24,4.598356
170050,2942,4.5735226
170050,5398,4.5514107
170050,1302,4.1665053
170050,122,4.1642265
170050,1093,4.1604285
170050,3703,4.092959
170050,3143,4.078268
170050,1299,4.044933
170050,5521,4.0381565
170050,4157,4.008352
170183,2463,133.06992
170183,4550,87.19391
170183,44,73.61985
170183,5450,58.9729
170183,4143,48.91845
170183,3647,41.6005
170183,5819,32.485065
170183,5697,30.638138
170183,1189,30.631199
170183,2245,30.2661
170183,3523,27.23933
170183,3455,16.760662
170183,2010,15.106866
170183,465,14.894217
170183,3967,13.631592
170183,2884,12.797181
170183,3622,12.206888
170183,1410,9.179339
170183,45,8.56151
170183,5835,8.374419
170183,490,8.211169
170183,614,8.139639
170183,522,7.802618
170183,5471,7.7944846
170183,3165,6.8430567
170183,3939,6.7686176
170183,5833,6.726037
170183,880,6.380119
170183,1442,6.2897673
170183,5851,5.890157
170183,4216,5.545857
170183,1103,5.4916973
170183,2770,5.4433327
170183,764,5.3522463
170183,24,5.2753305
170183,2636,4.965032
170183,774,4.8231997
170183,5812,4.686644
170183,3736,4.6787906
170183,104,4.238085
170183,3598,4.1474404
170183,2838,4.0601754
170183,3607,4.0005584
170183,5322,3.8558977
170183,25,3.8445358
170183,4847,3.776178
170183,5747,3.6914308
170183,4184,3.6798792
170183,5583,3.6667943
170183,628,3.6286263
170344,3732,21.001137
170344,1631,13.329327
170344,5168,9.38832
170344,2775,8.291868
170344,1411,5.87526
170344,900,5.5265164
170344,1152,5.3836923
170344,2426,4.979015
170344,2199,4.9322963
170344,2662,4.906379
170344,3193,4.3837852
170344,1841,4.2695026
170344,423,4.2147455
170344,5658,3.6957123
170344,5484,3.65404
170344,2013,3.098137
170344,4884,3.040805
170344,4671,3.0375857
170344,3885,2.9199743
170344,4088,2.599292
170344,2557,2.55347
170344,3237,2.4751897
170344,2359,2.1580515
170344,5491,2.0870721
170344,1637,2.0838623
170344,2344,2.066949
170344,1066,1.9801803
170344,3143,1.9322573
170344,3614,1.9137254
170344,2508,1.868504
170344,2018,1.7807631
170344,1442,1.7035728
170344,692,1.7010193
170344,3417,1.6996069
170344,4854,1.6985124
170344,5431,1.6876736
170344,4593,1.6876736
170344,3542,1.6636599
170344,3600,1.6492729
170344,522,1.541066
170344,2132,1.457948
170344,2403,1.4443388
170344,3133,1.4232641
170344,2396,1.4222645
170344,858,1.4165525
170344,3140,1.4097633
170344,3801,1.4022515
170344,3488,1.3953639
170344,5768,1.35881
170344,1843,1.3429818
170361,5585,50.592846
170361,2463,43.54669
170361,1870,32.080074
170361,4550,31.75894
170361,44,30.063198
170361,4143,23.416609
170361,3586,21.814152
170361,3647,14.363988
170361,1189,12.265723
170361,3523,12.105424
170361,5819,10.782976
170361,3455,10.764279
170361,2245,9.857247
170361,465,7.730653
170361,2010,7.202545
170361,5697,6.560157
170361,45,3.9330037
170361,880,3.6504245
170361,2770,3.5674088
170361,2884,3.453729
170361,3622,3.4186063
170361,3967,3.326767
170361,2557,3.2299607
170361,614,3.1309266
170361,490,3.1110616
170361,4241,3.0923724
170361,5471,3.028642
170361,4216,3.0090303
170361,3939,2.9882147
170361,531,2.7349617
170361,341,2.6661975
170361,3736,2.6059575
170361,5444,2.4070795
170361,5835,2.2327683
170361,5139,2.165062
170361,24,2.0644622
170361,5812,2.0108008
170361,2886,1.9915905
170361,2690,1.9882028
170361,112,1.9595788
170361,5833,1.9590585
170361,5423,1.9466162
170361,104,1.9123722
170361,4729,1.871068
170361,4847,1.8466139
170361,2838,1.7790205
170361,3607,1.7387196
170361,3578,1.7259421
170361,4088,1.7109741
170361,1103,1.6528485
170421,1442,14.72488
170421,104,8.935371
170421,3136,7.7334795
170421,4717,7.2495146
170421,3732,6.939222
170421,25,6.9043436
170421,774,6.8699794
170421,1164,5.791797
170421,4184,5.3853846
170421,5605,5.1374383
170421,4183,4.794443
170421,3119,4.6831675
170421,2436,4.020174
170421,5390,3.9961119
170421,1820,3.837082
170421,3123,3.7739034
170421,1637,3.492897
170421,250,3.3994226
170421,904,3.1928842
170421,522,2.8085458
170421,4712,2.7437203
170421,3822,2.741788
170421,3165,2.7321815
170421,4671,2.727859
170421,3453,2.606296
170421,2610,2.582154
170421,5130,2.5520382
170421,342,2.5453506
170421,5781,2.5388703
170421,1819,2.5212479
170421,2373,2.50039
170421,5169,2.4566183
170421,24,2.3924744
170421,596,2.280578
170421,1411,2.2406318
170421,473,2.22895
170421,5747,2.2260904
170421,4911,2.2159486
170421,566,2.1891541
170421,2013,2.1518943
170421,3208,2.1499417
170421,228,2.1273599
170421,2078,2.0881133
170421,3999,2.0034568
170421,3764,1.9841272
170421,5833,1.9561043
170421,4359,1.9302772
170421,880,1.8989829
170421,5292,1.894809
170421,2557,1.8859972
170514,24,21.586075
170514,473,19.009403
170514,2344,8.430947
170514,5176,8.283158
170514,4073,6.3128276
170514,5083,6.1483173
170514,2083,6.0122576
170514,1442,5.915303
170514,857,5.197835
170514,44,4.997512
170514,4634,4.872482
170514,774,4.8587646
170514,1260,4.781677
170514,3732,4.5566087
170514,5111,4.4403324
170514,2617,4.376498
170514,837,4.309861
170514,5641,4.195492
170514,104,4.0511827
170514,45,4.0257034
170514,904,3.9428
170514,3806,3.878821
170514,4184,3.8457274
170514,1914,3.5048716
170514,3143,3.4922028
170514,4020,3.464454
170514,4220,3.3932016
170514,4495,3.2564714
170514,3780,3.0529637
170514,4241,2.9528065
170514,2972,2.8138258
170514,4604,2.7400556
170514,3764,2.7145987
170514,2829,2.6793966
170514,4713,2.6655753
170514,4845,2.6459498
170514,3101,2.633659
170514,1676,2.5028183
170514,5833,2.4959452
170514,4143,2.4566474
170514,3209,2.4400997
170514,5189,2.378213
170514,1178,2.3198175
170514,4123,2.3045835
170514,3165,2.2770684
170514,4326,2.238089
170514,1055,2.2126896
170514,25,2.1994913
170514,1613,2.081041
170514,1164,2.0734062
170655,3732,54.62599
170655,2344,40.401398
170655,1442,37.736305
170655,45,27.31658
170655,24,26.65837
170655,473,25.326138
170655,880,18.054407
170655,2424,13.896967
170655,1178,12.328469
170655,2557,12.115654
170655,3398,12.022899
170655,2617,10.043184
170655,5176,9.9588
170655,104,9.940306
170655,5083,9.7630625
170655,5168,9.4897785
170655,3165,9.350706
170655,798,9.221027
170655,4359,9.17599
170655,4020,9.12925
170655,3764,8.717202
170655,4184,8.6548
170655,4073,8.604092
170655,514,8.153014
170655,714,8.098815
170655,1260,8.077708
170655,3101,7.8224654
170655,2083,7.11318
170655,4543,7.012581
170655,4088,6.983391
170655,4220,6.775793
170655,214,6.75257
170655,1093,6.6954045
170655,774,6.4905624
170655,934,6.448612
170655,4123,6.3017607
170655,5111,6.176669
170655,2775,6.1024623
170655,3209,5.9583187
170655,4165,5.6792884
170655,904,5.6124487
170655,1914,5.419772
170655,3806,5.4154453
170655,1902,5.414346
170655,4634,5.0197144
170655,5833,5.0031333
170655,4241,4.974773
170655,4364,4.828433
170655,907,4.7236094
170655,1631,4.720294
170735,45,14.638284
170735,1631,12.191928
170735,5168,10.767288
170735,2775,7.84987
170735,1442,7.591866
170735,5484,6.2201138
170735,3133,5.417909
170735,1133,5.3341346
170735,3279,5.1622877
170735,2450,4.546528
170735,2359,4.494034
170735,789,4.4177284
170735,858,4.372174
170735,1917,4.3385496
170735,522,4.2835226
170735,1152,4.2013
170735,1066,3.9130383
170735,3777,3.9035292
170735,2013,3.7940419
170735,1411,3.7410533
170735,5768,3.5421414
