usuario,hotel_recomendado,hotel_historico,num_propiedades_compartidas,propiedades_compartidas
276,5341,558,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5341,5360,5,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,5341,592,2,"[('MO', 'in_state'), ('open', 'status')]"
276,5341,4656,3,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5341,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5341,4088,7,"[('4.0 stars', 'has_rating'), ('63102', 'has_postal_code'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,5571,1442,4,"[('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('Transportation', 'has_category')]"
276,5571,4326,1,"[('BusinessAcceptsCreditCards=True', 'has_attribute')]"
276,5571,3143,6,"[('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category')]"
276,5571,104,8,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('Shopping', 'has_category'), ('Shopping Centers', 'has_category'), ('Tours', 'has_category')]"
276,5571,1356,4,"[('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category')]"
276,5571,3438,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,5571,558,7,"[('2.5 stars', 'has_rating'), ('63103', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('closed', 'status')]"
276,5571,5360,14,"[('63103', 'has_postal_code'), ('Alcohol=full_bar', 'has_attribute'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('NoiseLevel=average', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('WiFi=no', 'has_attribute')]"
276,5571,592,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute')]"
276,5571,4656,15,"[('2.5 stars', 'has_rating'), ('Alcohol=full_bar', 'has_attribute'), ('Ambience={romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False}', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('HasTV=True', 'has_attribute'), ('MO', 'in_state'), ('Restaurants', 'has_category'), ('RestaurantsAttire=casual', 'has_attribute'), ('RestaurantsDelivery=False', 'has_attribute'), ('RestaurantsGoodForGroups=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('RestaurantsTakeOut=True', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('closed', 'status')]"
276,5571,880,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,5571,4088,5,"[('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category')]"
276,5605,1442,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('LA', 'in_state'), ('open', 'status')]"
276,5605,4326,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caterers', 'has_category'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
276,5605,3143,10,"[('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('Zoos', 'has_category'), ('open', 'status')]"
276,5605,104,9,"[('3.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('LA', 'in_state'), ('New Orleans', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,5605,1356,5,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,5605,3438,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caterers', 'has_category'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
276,5605,558,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category')]"
276,5605,5360,7,"[('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,5605,592,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
276,5605,4656,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute')]"
276,5605,880,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,5605,4088,6,"[('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,566,1442,3,"[('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,566,4326,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,566,3143,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,566,104,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('open', 'status')]"
276,566,1356,2,"[('MO', 'in_state'), ('open', 'status')]"
276,566,3438,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,566,558,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,566,5360,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,566,592,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,566,4656,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('RestaurantsPriceRange2=2', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,566,880,4,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,566,4088,4,"[('4.0 stars', 'has_rating'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,5746,1442,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('LA', 'in_state'), ('open', 'status')]"
276,5746,4326,7,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caterers', 'has_category'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=3', 'has_attribute'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
276,5746,3143,5,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
276,5746,104,11,"[('3.5 stars', 'has_rating'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Fashion', 'has_category'), ('LA', 'in_state'), ('New Orleans', 'located_in_city'), ('Shopping', 'has_category'), ('Shopping Centers', 'has_category'), ('open', 'status')]"
276,5746,1356,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,5746,3438,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Caterers', 'has_category'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
276,5746,558,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category')]"
276,5746,5360,5,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
276,5746,592,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('open', 'status')]"
276,5746,4656,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=True', 'has_attribute'), ('Event Planning & Services', 'has_category')]"
276,5746,880,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,5746,4088,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,581,1442,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,581,4326,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,581,3143,9,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,581,104,6,"[('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('Shopping', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,581,1356,7,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,581,3438,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,581,558,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,581,5360,8,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('BikeParking=True', 'has_attribute'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,581,592,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,581,4656,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,581,880,5,"[('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,581,4088,7,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,686,1442,2,"[('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,686,4326,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,686,3143,8,"[('4.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,686,104,2,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('open', 'status')]"
276,686,1356,4,"[('4.5 stars', 'has_rating'), ('DogsAllowed=False', 'has_attribute'), ('MO', 'in_state'), ('open', 'status')]"
276,686,3438,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,686,5360,8,"[('4.5 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,686,592,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,686,558,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,686,4656,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,686,880,4,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,686,4088,4,"[('63102', 'has_postal_code'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,725,1442,3,"[('3.0 stars', 'has_rating'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,725,4326,8,"[('3.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('RestaurantsPriceRange2=3', 'has_attribute'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,725,3143,8,"[('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,725,104,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('open', 'status')]"
276,725,1356,5,"[('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('St. Louis', 'located_in_city'), ('open', 'status')]"
276,725,3438,6,"[('3.0 stars', 'has_rating'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,725,558,3,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state')]"
276,725,5360,7,"[('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,725,592,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,725,4656,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state')]"
276,725,880,4,"[('3.0 stars', 'has_rating'), ('MO', 'in_state'), ('WiFi=free', 'has_attribute'), ('open', 'status')]"
276,725,4088,4,"[('Arts & Entertainment', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('open', 'status')]"
276,774,1442,3,"[('ByAppointmentOnly=False', 'has_attribute'), ('LA', 'in_state'), ('open', 'status')]"
276,774,4326,1,"[('open', 'status')]"
276,774,104,6,"[('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('LA', 'in_state'), ('New Orleans', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,774,3143,7,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,774,1356,8,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Museums', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,774,3438,1,"[('open', 'status')]"
276,774,558,0,[]
276,774,5360,6,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,774,592,1,"[('open', 'status')]"
276,774,4656,2,"[('GoodForKids=True', 'has_attribute'), ('RestaurantsAttire=casual', 'has_attribute')]"
276,774,880,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,774,4088,8,"[('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Landmarks & Historical Buildings', 'has_category'), ('Museums', 'has_category'), ('Public Services & Government', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,9,1442,1,"[('open', 'status')]"
276,9,4326,1,"[('open', 'status')]"
276,9,3143,5,"[('4.5 stars', 'has_rating'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,9,104,3,"[('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,9,1356,5,"[('4.5 stars', 'has_rating'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('open', 'status')]"
276,9,3438,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,9,558,2,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,9,5360,6,"[('4.5 stars', 'has_rating'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,9,592,2,"[('MO', 'in_state'), ('open', 'status')]"
276,9,4656,3,"[('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,9,880,3,"[('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,9,4088,8,"[('63102', 'has_postal_code'), ('GoodForKids=True', 'has_attribute'), ('Landmarks & Historical Buildings', 'has_category'), ('MO', 'in_state'), ('Public Services & Government', 'has_category'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
276,904,1442,2,"[('ByAppointmentOnly=False', 'has_attribute'), ('open', 'status')]"
276,904,4326,5,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WheelchairAccessible=True', 'has_attribute'), ('open', 'status')]"
276,904,3143,13,"[('4.5 stars', 'has_rating'), ('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,904,104,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}', 'has_attribute'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('Tours', 'has_category'), ('open', 'status')]"
276,904,1356,9,"[('4.5 stars', 'has_rating'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Tours', 'has_category'), ('open', 'status')]"
276,904,3438,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Venues & Event Spaces', 'has_category'), ('open', 'status')]"
276,904,558,5,"[('63103', 'has_postal_code'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city')]"
276,904,5360,13,"[('4.5 stars', 'has_rating'), ('63103', 'has_postal_code'), ('Arts & Entertainment', 'has_category'), ('BusinessAcceptsCreditCards=True', 'has_attribute'), ('DogsAllowed=False', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('Venues & Event Spaces', 'has_category'), ('WiFi=no', 'has_attribute'), ('open', 'status')]"
276,904,592,4,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('MO', 'in_state'), ('open', 'status')]"
276,904,4656,6,"[('BusinessAcceptsCreditCards=True', 'has_attribute'), ('Event Planning & Services', 'has_category'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('RestaurantsAttire=casual', 'has_attribute'), ('Saint Louis', 'located_in_city')]"
276,904,880,4,"[('ByAppointmentOnly=False', 'has_attribute'), ('MO', 'in_state'), ('Saint Louis', 'located_in_city'), ('open', 'status')]"
276,904,4088,9,"[('Active Life', 'has_category'), ('Arts & Entertainment', 'has_category'), ('ByAppointmentOnly=False', 'has_attribute'), ('GoodForKids=True', 'has_attribute'), ('MO', 'in_state'), ('Museums', 'has_category'), ('Saint Louis', 'located_in_city'), ('Tours', 'has_category'), ('open', 'status')]"
