usuario,hotel_recomendado,propiedad,hotel_consumido,amf,attribute_frequency,attribute_tfidf,attribute_contribution_score,attribute_presence_ratio,attribute_overlap_count,attribute_overlap_ratio,attribute_novelty,attribute_specificity,attribute_stability,attribute_variability
3,393,has_attribute:RestaurantsPriceRange2=2,,0.25,1,0.9162907318741551,1,0.25925925925925924,7,0.1076923076923077,0,0.5,0.25,0.8461538461538461
3,393,has_attribute:BikeParking=True,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8461538461538461
3,393,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.25925925925925924,7,0.1076923076923077,0,0.5,0.25,0.8461538461538461
3,393,has_attribute:RestaurantsTakeOut=True,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8461538461538461
3,393,has_attribute:Caters=False,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8461538461538461
3,393,has_attribute:RestaurantsDelivery=True,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8461538461538461
3,393,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}",,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8461538461538461
3,393,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.25925925925925924,7,0.1076923076923077,0,0.3333333333333333,0.5,0.8461538461538461
3,393,has_rating:3.5 stars,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.5
3,393,status:open,,1.0,4,0.0,4,0.25925925925925924,7,0.1076923076923077,0,0.2,1.0,0.0
3,393,has_review_count:405 reviews,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.75
3,393,has_category:Shopping,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Fruits & Veggies,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Home & Garden,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Farms,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Specialty Food,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Pick Your Own Farms,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Farmers Market,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Arts & Entertainment,,0.25,1,0.9162907318741551,1,0.25925925925925924,7,0.1076923076923077,0,0.5,0.25,0.8333333333333334
3,393,has_category:Food,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Nurseries & Gardening,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.8333333333333334
3,393,has_category:Tours,,0.5,2,1.0216512475319814,2,0.25925925925925924,7,0.1076923076923077,0,0.3333333333333333,0.5,0.8333333333333334
3,393,in_state:PA,,1.0,4,0.0,4,0.25925925925925924,7,0.1076923076923077,0,0.2,1.0,0.0
3,393,has_postal_code:19063,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.25
3,393,"has_coordinates:(39.8842, -75.4126)",,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.75
3,393,has_name:Linvilla Orchards,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.75
3,393,located_in_city:Media,,0.0,0,0.0,0,0.25925925925925924,7,0.1076923076923077,1,1.0,0.0,0.25
3,4088,has_postal_code:63102,,0.0,0,0.0,0,0.5294117647058824,9,0.16981132075471697,1,1.0,0.0,0.25
3,4088,has_category:Public Services & Government,,0.75,3,0.6694306539426294,3,0.5294117647058824,9,0.16981132075471697,0,0.25,0.75,0.8333333333333334
3,4088,has_category:Tours,,0.5,2,1.0216512475319814,2,0.5294117647058824,9,0.16981132075471697,0,0.3333333333333333,0.5,0.8333333333333334
3,4088,has_category:Active Life,,0.0,0,0.0,0,0.5294117647058824,9,0.16981132075471697,1,1.0,0.0,0.8333333333333334
3,4088,has_category:Arts & Entertainment,,0.25,1,0.9162907318741551,1,0.5294117647058824,9,0.16981132075471697,0,0.5,0.25,0.8333333333333334
3,4088,has_category:Museums,,0.25,1,0.9162907318741551,1,0.5294117647058824,9,0.16981132075471697,0,0.5,0.25,0.8333333333333334
3,4088,has_category:Landmarks & Historical Buildings,,0.75,3,0.6694306539426294,3,0.5294117647058824,9,0.16981132075471697,0,0.25,0.75,0.8333333333333334
3,4088,has_category:Parks,,0.0,0,0.0,0,0.5294117647058824,9,0.16981132075471697,1,1.0,0.0,0.8333333333333334
3,4088,status:open,,1.0,4,0.0,4,0.5294117647058824,9,0.16981132075471697,0,0.2,1.0,0.0
3,4088,has_name:The Gateway Arch,,0.0,0,0.0,0,0.5294117647058824,9,0.16981132075471697,1,1.0,0.0,0.75
3,4088,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.5294117647058824,9,0.16981132075471697,0,0.5,0.25,0.8461538461538461
3,4088,has_attribute:ByAppointmentOnly=False,,0.25,1,0.9162907318741551,1,0.5294117647058824,9,0.16981132075471697,0,0.5,0.25,0.8461538461538461
3,4088,has_review_count:568 reviews,,0.0,0,0.0,0,0.5294117647058824,9,0.16981132075471697,1,1.0,0.0,0.75
3,4088,"has_coordinates:(38.6257, -90.1893)",,0.0,0,0.0,0,0.5294117647058824,9,0.16981132075471697,1,1.0,0.0,0.75
3,4088,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.5294117647058824,9,0.16981132075471697,0,0.5,0.25,0.5
3,4088,located_in_city:Saint Louis,,0.0,0,0.0,0,0.5294117647058824,9,0.16981132075471697,1,1.0,0.0,0.25
3,4088,in_state:MO,,0.0,0,0.0,0,0.5294117647058824,9,0.16981132075471697,1,1.0,0.0,0.0
3,4122,has_review_count:204 reviews,,0.0,0,0.0,0,0.4166666666666667,5,0.09615384615384616,1,1.0,0.0,0.75
3,4122,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.4166666666666667,5,0.09615384615384616,0,0.3333333333333333,0.5,0.8461538461538461
3,4122,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.4166666666666667,5,0.09615384615384616,0,0.3333333333333333,0.5,0.8461538461538461
3,4122,has_attribute:RestaurantsPriceRange2=3,,0.0,0,0.0,0,0.4166666666666667,5,0.09615384615384616,1,1.0,0.0,0.8461538461538461
3,4122,has_postal_code:46204,,0.0,0,0.0,0,0.4166666666666667,5,0.09615384615384616,1,1.0,0.0,0.25
3,4122,located_in_city:Indianapolis,,0.0,0,0.0,0,0.4166666666666667,5,0.09615384615384616,1,1.0,0.0,0.25
3,4122,has_name:The Alexander,,0.0,0,0.0,0,0.4166666666666667,5,0.09615384615384616,1,1.0,0.0,0.75
3,4122,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.4166666666666667,5,0.09615384615384616,0,0.5,0.25,0.8333333333333334
3,4122,"has_coordinates:(39.7618, -86.1536)",,0.0,0,0.0,0,0.4166666666666667,5,0.09615384615384616,1,1.0,0.0,0.75
3,4122,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.4166666666666667,5,0.09615384615384616,0,0.5,0.25,0.5
3,4122,in_state:IN,,0.0,0,0.0,0,0.4166666666666667,5,0.09615384615384616,1,1.0,0.0,0.0
3,4122,status:open,,1.0,4,0.0,4,0.4166666666666667,5,0.09615384615384616,0,0.2,1.0,0.0
3,4183,has_attribute:RestaurantsGoodForGroups=True,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:NoiseLevel=quiet,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.37037037037037035,10,0.16129032258064516,0,0.5,0.25,0.8461538461538461
3,4183,has_attribute:RestaurantsAttire=casual,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.37037037037037035,10,0.16129032258064516,0,0.3333333333333333,0.5,0.8461538461538461
3,4183,has_attribute:Alcohol=full_bar,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:RestaurantsDelivery=False,,0.25,1,0.9162907318741551,1,0.37037037037037035,10,0.16129032258064516,0,0.5,0.25,0.8461538461538461
3,4183,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: True}",,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.37037037037037035,10,0.16129032258064516,0,0.3333333333333333,0.5,0.8461538461538461
3,4183,"has_attribute:Ambience={romantic: True, intimate: False, touristy: False, hipster: False, divey: False, classy: True, trendy: False, upscale: False, casual: False}",,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:ByAppointmentOnly=True,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:OutdoorSeating=False,,0.25,1,0.9162907318741551,1,0.37037037037037035,10,0.16129032258064516,0,0.5,0.25,0.8461538461538461
3,4183,has_attribute:HasTV=True,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:RestaurantsPriceRange2=3,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8461538461538461
3,4183,has_attribute:RestaurantsTakeOut=False,,0.25,1,0.9162907318741551,1,0.37037037037037035,10,0.16129032258064516,0,0.5,0.25,0.8461538461538461
3,4183,has_attribute:RestaurantsReservations=True,,0.25,1,0.9162907318741551,1,0.37037037037037035,10,0.16129032258064516,0,0.5,0.25,0.8461538461538461
3,4183,has_name:Le Pavillon Hotel,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.75
3,4183,has_rating:3.5 stars,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.5
3,4183,"has_coordinates:(29.9505, -90.0728)",,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.75
3,4183,status:open,,1.0,4,0.0,4,0.37037037037037035,10,0.16129032258064516,0,0.2,1.0,0.0
3,4183,has_category:Venues & Event Spaces,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.8333333333333334
3,4183,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.37037037037037035,10,0.16129032258064516,0,0.5,0.25,0.8333333333333334
3,4183,has_category:Restaurants,,0.25,1,0.9162907318741551,1,0.37037037037037035,10,0.16129032258064516,0,0.5,0.25,0.8333333333333334
3,4183,in_state:LA,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.0
3,4183,located_in_city:New Orleans,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.25
3,4183,has_postal_code:70112,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.25
3,4183,has_review_count:571 reviews,,0.0,0,0.0,0,0.37037037037037035,10,0.16129032258064516,1,1.0,0.0,0.75
3,4359,has_category:Museums,,0.25,1,0.9162907318741551,1,0.43478260869565216,10,0.1724137931034483,0,0.5,0.25,0.8333333333333334
3,4359,has_category:Nightlife,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.8333333333333334
3,4359,has_category:Music Venues,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.8333333333333334
3,4359,has_category:Travel Services,,0.25,1,0.9162907318741551,1,0.43478260869565216,10,0.1724137931034483,0,0.5,0.25,0.8333333333333334
3,4359,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.43478260869565216,10,0.1724137931034483,0,0.5,0.25,0.8333333333333334
3,4359,has_category:Arts & Entertainment,,0.25,1,0.9162907318741551,1,0.43478260869565216,10,0.1724137931034483,0,0.5,0.25,0.8333333333333334
3,4359,has_category:Restaurants,,0.25,1,0.9162907318741551,1,0.43478260869565216,10,0.1724137931034483,0,0.5,0.25,0.8333333333333334
3,4359,has_category:Cafes,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.8333333333333334
3,4359,has_category:Party & Event Planning,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.8333333333333334
3,4359,status:open,,1.0,4,0.0,4,0.43478260869565216,10,0.1724137931034483,0,0.2,1.0,0.0
3,4359,has_rating:4.0 stars,,0.25,1,0.9162907318741551,1,0.43478260869565216,10,0.1724137931034483,0,0.5,0.25,0.5
3,4359,"has_coordinates:(36.1609, -86.7758)",,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.75
3,4359,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.43478260869565216,10,0.1724137931034483,0,0.5,0.25,0.8461538461538461
3,4359,has_attribute:ByAppointmentOnly=False,,0.25,1,0.9162907318741551,1,0.43478260869565216,10,0.1724137931034483,0,0.5,0.25,0.8461538461538461
3,4359,has_attribute:WiFi=no,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.8461538461538461
3,4359,has_attribute:RestaurantsAttire=casual,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.8461538461538461
3,4359,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.43478260869565216,10,0.1724137931034483,0,0.3333333333333333,0.5,0.8461538461538461
3,4359,has_attribute:DogsAllowed=False,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.8461538461538461
3,4359,has_postal_code:37201,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.25
3,4359,in_state:TN,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.0
3,4359,has_name:Johnny Cash Museum,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.75
3,4359,located_in_city:Nashville,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.25
3,4359,has_review_count:418 reviews,,0.0,0,0.0,0,0.43478260869565216,10,0.1724137931034483,1,1.0,0.0,0.75
3,4464,has_rating:4.5 stars,,0.5,2,1.0216512475319814,2,0.38461538461538464,10,0.16393442622950818,0,0.3333333333333333,0.5,0.5
3,4464,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.38461538461538464,10,0.16393442622950818,0,0.5,0.25,0.8461538461538461
3,4464,has_attribute:RestaurantsAttire=casual,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8461538461538461
3,4464,has_attribute:RestaurantsTakeOut=False,,0.25,1,0.9162907318741551,1,0.38461538461538464,10,0.16393442622950818,0,0.5,0.25,0.8461538461538461
3,4464,has_attribute:RestaurantsDelivery=False,,0.25,1,0.9162907318741551,1,0.38461538461538464,10,0.16393442622950818,0,0.5,0.25,0.8461538461538461
3,4464,has_attribute:DogsAllowed=False,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8461538461538461
3,4464,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.38461538461538464,10,0.16393442622950818,0,0.3333333333333333,0.5,0.8461538461538461
3,4464,has_attribute:HasTV=True,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8461538461538461
3,4464,has_attribute:NoiseLevel=very_loud,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8461538461538461
3,4464,has_attribute:ByAppointmentOnly=True,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8461538461538461
3,4464,"has_attribute:Ambience={romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False}",,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8461538461538461
3,4464,has_attribute:OutdoorSeating=True,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8461538461538461
3,4464,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.38461538461538464,10,0.16393442622950818,0,0.3333333333333333,0.5,0.8461538461538461
3,4464,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.38461538461538464,10,0.16393442622950818,0,0.5,0.25,0.8333333333333334
3,4464,has_category:Stadiums & Arenas,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8333333333333334
3,4464,has_category:Restaurants,,0.25,1,0.9162907318741551,1,0.38461538461538464,10,0.16393442622950818,0,0.5,0.25,0.8333333333333334
3,4464,has_category:Race Tracks,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8333333333333334
3,4464,has_category:Automotive,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.8333333333333334
3,4464,has_category:Arts & Entertainment,,0.25,1,0.9162907318741551,1,0.38461538461538464,10,0.16393442622950818,0,0.5,0.25,0.8333333333333334
3,4464,has_review_count:214 reviews,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.75
3,4464,has_postal_code:46222,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.25
3,4464,has_name:Indianapolis Motor Speedway,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.75
3,4464,in_state:IN,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.0
3,4464,located_in_city:Indianapolis,,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.25
3,4464,status:open,,1.0,4,0.0,4,0.38461538461538464,10,0.16393442622950818,0,0.2,1.0,0.0
3,4464,"has_coordinates:(39.7905, -86.2337)",,0.0,0,0.0,0,0.38461538461538464,10,0.16393442622950818,1,1.0,0.0,0.75
3,45,status:open,,1.0,4,0.0,4,0.42857142857142855,6,0.11320754716981132,0,0.2,1.0,0.0
3,45,has_category:Professional Services,,0.0,0,0.0,0,0.42857142857142855,6,0.11320754716981132,1,1.0,0.0,0.8333333333333334
3,45,has_category:Airports,,0.0,0,0.0,0,0.42857142857142855,6,0.11320754716981132,1,1.0,0.0,0.8333333333333334
3,45,has_category:Local Services,,0.0,0,0.0,0,0.42857142857142855,6,0.11320754716981132,1,1.0,0.0,0.8333333333333334
3,45,"has_coordinates:(39.8731, -75.2432)",,0.0,0,0.0,0,0.42857142857142855,6,0.11320754716981132,1,1.0,0.0,0.75
3,45,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.42857142857142855,6,0.11320754716981132,0,0.3333333333333333,0.5,0.8461538461538461
3,45,has_attribute:ByAppointmentOnly=False,,0.25,1,0.9162907318741551,1,0.42857142857142855,6,0.11320754716981132,0,0.5,0.25,0.8461538461538461
3,45,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.42857142857142855,6,0.11320754716981132,0,0.3333333333333333,0.5,0.8461538461538461
3,45,in_state:PA,,1.0,4,0.0,4,0.42857142857142855,6,0.11320754716981132,0,0.2,1.0,0.0
3,45,has_rating:2.5 stars,,0.0,0,0.0,0,0.42857142857142855,6,0.11320754716981132,1,1.0,0.0,0.5
3,45,located_in_city:Philadelphia,,0.75,3,0.6694306539426294,3,0.42857142857142855,6,0.11320754716981132,0,0.25,0.75,0.25
3,45,has_review_count:2149 reviews,,0.0,0,0.0,0,0.42857142857142855,6,0.11320754716981132,1,1.0,0.0,0.75
3,45,has_name:Philadelphia International Airport - PHL,,0.0,0,0.0,0,0.42857142857142855,6,0.11320754716981132,1,1.0,0.0,0.75
3,45,has_postal_code:19153,,0.0,0,0.0,0,0.42857142857142855,6,0.11320754716981132,1,1.0,0.0,0.25
3,473,has_category:Arts & Entertainment,,0.25,1,0.9162907318741551,1,0.3076923076923077,12,0.16666666666666666,0,0.5,0.25,0.8333333333333334
3,473,has_category:Tours,,0.5,2,1.0216512475319814,2,0.3076923076923077,12,0.16666666666666666,0,0.3333333333333333,0.5,0.8333333333333334
3,473,has_category:Local Flavor,,0.25,1,0.9162907318741551,1,0.3076923076923077,12,0.16666666666666666,0,0.5,0.25,0.8333333333333334
3,473,has_category:Music Venues,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8333333333333334
3,473,has_category:Restaurants,,0.25,1,0.9162907318741551,1,0.3076923076923077,12,0.16666666666666666,0,0.5,0.25,0.8333333333333334
3,473,has_category:Museums,,0.25,1,0.9162907318741551,1,0.3076923076923077,12,0.16666666666666666,0,0.5,0.25,0.8333333333333334
3,473,has_category:Historical Tours,,0.25,1,0.9162907318741551,1,0.3076923076923077,12,0.16666666666666666,0,0.5,0.25,0.8333333333333334
3,473,has_category:American (Traditional),,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8333333333333334
3,473,has_category:Nightlife,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8333333333333334
3,473,has_category:Cinema,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8333333333333334
3,473,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.3076923076923077,12,0.16666666666666666,0,0.3333333333333333,0.5,0.8461538461538461
3,473,has_attribute:RestaurantsPriceRange2=2,,0.25,1,0.9162907318741551,1,0.3076923076923077,12,0.16666666666666666,0,0.5,0.25,0.8461538461538461
3,473,has_attribute:HappyHour=False,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:OutdoorSeating=False,,0.25,1,0.9162907318741551,1,0.3076923076923077,12,0.16666666666666666,0,0.5,0.25,0.8461538461538461
3,473,"has_attribute:BusinessParking={garage: False, street: True, validated: False, lot: True, valet: True}",,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:BikeParking=True,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:WiFi=no,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:CoatCheck=False,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,"has_attribute:BestNights={monday: False, tuesday: False, friday: True, wednesday: False, thursday: False, sunday: True, saturday: True}",,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:Smoking=no,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,"has_attribute:Music={dj: False, background_music: False, no_music: False, jukebox: False, live: True, video: False, karaoke: False}",,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,"has_attribute:Ambience={touristy: None, hipster: False, romantic: False, divey: False, intimate: None, trendy: None, upscale: False, classy: True, casual: True}",,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:GoodForKids=True,,0.25,1,0.9162907318741551,1,0.3076923076923077,12,0.16666666666666666,0,0.5,0.25,0.8461538461538461
3,473,has_attribute:NoiseLevel=loud,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:GoodForDancing=False,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:Alcohol=full_bar,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:WheelchairAccessible=True,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:DogsAllowed=False,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:RestaurantsAttire=casual,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:HasTV=True,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_attribute:RestaurantsGoodForGroups=True,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.8461538461538461
3,473,has_rating:4.5 stars,,0.5,2,1.0216512475319814,2,0.3076923076923077,12,0.16666666666666666,0,0.3333333333333333,0.5,0.5
3,473,has_review_count:574 reviews,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.75
3,473,status:open,,1.0,4,0.0,4,0.3076923076923077,12,0.16666666666666666,0,0.2,1.0,0.0
3,473,has_name:Ryman Auditorium,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.75
3,473,located_in_city:Nashville,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.25
3,473,"has_coordinates:(36.1612, -86.7785)",,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.75
3,473,has_postal_code:37219,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.25
3,473,in_state:TN,,0.0,0,0.0,0,0.3076923076923077,12,0.16666666666666666,1,1.0,0.0,0.0
3,4825,located_in_city:Philadelphia,,0.75,3,0.6694306539426294,3,0.6666666666666666,8,0.16326530612244897,0,0.25,0.75,0.25
3,4825,has_attribute:WiFi=free,,0.5,2,1.0216512475319814,2,0.6666666666666666,8,0.16326530612244897,0,0.3333333333333333,0.5,0.8461538461538461
3,4825,has_attribute:BusinessAcceptsCreditCards=True,,0.5,2,1.0216512475319814,2,0.6666666666666666,8,0.16326530612244897,0,0.3333333333333333,0.5,0.8461538461538461
3,4825,has_attribute:RestaurantsPriceRange2=2,,0.25,1,0.9162907318741551,1,0.6666666666666666,8,0.16326530612244897,0,0.5,0.25,0.8461538461538461
3,4825,has_postal_code:19103,,0.0,0,0.0,0,0.6666666666666666,8,0.16326530612244897,1,1.0,0.0,0.25
3,4825,status:open,,1.0,4,0.0,4,0.6666666666666666,8,0.16326530612244897,0,0.2,1.0,0.0
3,4825,has_category:Event Planning & Services,,0.25,1,0.9162907318741551,1,0.6666666666666666,8,0.16326530612244897,0,0.5,0.25,0.8333333333333334
